month,retail_format,channel,sales_thousand_ars,share_pct,is_observed
2024-11-01,supermarkets,online,68103931.48469,3.7333142528610725,True
2024-12-01,supermarkets,online,60421779.60570999,2.7116701604476945,True
2025-01-01,supermarkets,online,54360612.35328,2.9069283650411006,True
2025-02-01,supermarkets,online,52298665.55793,2.917856165295188,True
2025-03-01,supermarkets,online,60961271.32794002,2.980402395738262,True
2025-04-01,supermarkets,online,54016991.23171,2.734513633791513,True
2025-05-01,supermarkets,online,70096111.70803998,3.526982705518393,True
2025-06-01,supermarkets,online,60098462.71771999,2.990713817903614,True
2025-07-01,supermarkets,online,65186222.7294,3.1658654353288274,True
2025-08-01,supermarkets,online,69524860.75538,3.2998329171320275,True
2025-09-01,supermarkets,online,68331940.81919,3.4821254270852977,True
2025-10-01,supermarkets,online,74767526.22910002,3.443973667960878,True
2025-11-01,supermarkets,online,79314966.27909999,3.5867664307550498,True
2025-12-01,supermarkets,online,83045783.35138997,2.9700466937668373,True
2026-01-01,supermarkets,online,63097280.86124001,2.697348750517627,True
2026-02-01,supermarkets,online,60089393.21940001,2.7142621759861503,True
2026-03-01,supermarkets,online,76923558.17578001,3.1223659135611297,True
2026-04-01,supermarkets,online,74193751.80726998,3.0919318397816355,True
2026-05-01,supermarkets,online,85761307.65836997,3.426628622897274,True
2017-01-01,wholesale,showroom,4077769.58023,99.59103598735122,True
2017-02-01,wholesale,showroom,3827588.30196,99.62777011657383,True
2017-03-01,wholesale,showroom,4637999.779599999,99.53615092364647,True
2017-04-01,wholesale,showroom,4506373.95583,99.63557758503897,True
2017-05-01,wholesale,showroom,4649722.22996,99.56891120806823,True
2017-06-01,wholesale,showroom,4781204.28682,99.60207877776664,True
2017-07-01,wholesale,showroom,5121315.89308,99.58873636502872,True
2017-08-01,wholesale,showroom,5059114.54179,99.57209562801363,True
2017-09-01,wholesale,showroom,5067475.45245,99.55846618020514,True
2017-10-01,wholesale,showroom,4894808.535329999,99.50526666346246,True
2017-11-01,wholesale,showroom,5279919.098550001,99.5085385502673,True
2017-12-01,wholesale,showroom,6147758.006649999,99.5500984032927,True
2018-01-01,wholesale,showroom,4995862.82816,99.52092587106449,True
2018-02-01,wholesale,showroom,4873942.15804,99.41672130652842,True
2018-03-01,wholesale,showroom,5847542.4901,99.65874736525225,True
2018-04-01,wholesale,showroom,5511048.36698,99.37837218243742,True
2018-05-01,wholesale,showroom,5865349.676460001,99.62424429044471,True
2018-06-01,wholesale,showroom,6170673.700449999,99.56806123363432,True
2018-07-01,wholesale,showroom,6641294.786479999,99.61189377864203,True
2018-08-01,wholesale,showroom,6554944.45331,99.5004171420602,True
2018-09-01,wholesale,showroom,6198759.69101,99.51863938294633,True
2018-10-01,wholesale,showroom,6796312.41061,99.56672898485148,True
2018-11-01,wholesale,showroom,7008829.5501500005,99.54497993144128,True
2018-12-01,wholesale,showroom,8486740.75543,99.53439404161585,True
2019-01-01,wholesale,showroom,6831219.635229999,99.19536914611173,True
2019-02-01,wholesale,showroom,7003900.661329999,99.44250221623085,True
2019-03-01,wholesale,showroom,8171337.070580001,99.82795915781749,True
2019-04-01,wholesale,showroom,8077563.235779998,99.57534170469886,True
2019-05-01,wholesale,showroom,8542835.679779999,99.46622861211681,True
2019-06-01,wholesale,showroom,8787868.274470001,99.18026991726336,True
2019-07-01,wholesale,showroom,9059386.23694,99.04415902650364,True
2019-08-01,wholesale,showroom,9653831.711170005,98.9139707263101,True
2019-09-01,wholesale,showroom,9576278.3166,98.75670020894323,True
2019-10-01,wholesale,showroom,10962407.6927,99.61441003833357,True
2019-11-01,wholesale,showroom,11299836.15374,99.27280878900275,True
2019-12-01,wholesale,showroom,14157883.05868,99.72751855127582,True
2020-01-01,wholesale,showroom,11430426.02299,99.81299782796215,True
2020-02-01,wholesale,showroom,12108802.06222,99.90431525016034,True
2020-03-01,wholesale,showroom,15154915.85851,99.91455258242154,True
2020-04-01,wholesale,showroom,12165796.489519998,99.85313766698692,True
2020-05-01,wholesale,showroom,12978287.58964,99.90598742370238,True
2020-06-01,wholesale,showroom,13275223.48562,99.3162016345081,True
2020-07-01,wholesale,showroom,13736295.90551,99.79704213048812,True
2020-08-01,wholesale,showroom,13992692.68154,99.67506437651343,True
2020-09-01,wholesale,showroom,13244676.93481,99.33947752452806,True
2020-10-01,wholesale,showroom,14987937.50991,99.8970509613673,True
2020-11-01,wholesale,showroom,15088499.144989995,99.5128407746968,True
2020-12-01,wholesale,showroom,19691358.93458,99.44825468230518,True
2021-01-01,wholesale,showroom,15569175.70169,99.64276871760167,True
2021-02-01,wholesale,showroom,15841514.667910002,99.42755760969395,True
2021-03-01,wholesale,showroom,18245778.31584,99.64134777300028,True
2021-04-01,wholesale,showroom,18628191.41072,99.18361113250823,True
2021-05-01,wholesale,showroom,19112114.9836,99.29117861938623,True
2021-06-01,wholesale,showroom,20421919.161890004,99.18659316866786,True
2021-07-01,wholesale,showroom,21197813.28463,99.45193021202738,True
2021-08-01,wholesale,showroom,20606993.65907,99.32214264463455,True
2021-09-01,wholesale,showroom,21046674.73481,99.27370889899785,True
2021-10-01,wholesale,showroom,22957991.79065,99.42209785597042,True
2021-11-01,wholesale,showroom,23767349.19023,99.8703320028345,True
2021-12-01,wholesale,showroom,30060835.93605,99.76082649470627,True
2022-01-01,wholesale,showroom,23240719.18627,99.61274622459962,True
2022-02-01,wholesale,showroom,24050048.64564,99.35610963244423,True
2022-03-01,wholesale,showroom,29093552.08848,99.02604284203629,True
2022-04-01,wholesale,showroom,29944190.92283,99.72772963065839,True
2022-05-01,wholesale,showroom,31350331.45036,99.53176407797211,True
2022-06-01,wholesale,showroom,33774614.84483,99.3377316393533,True
2022-07-01,wholesale,showroom,39555187.18822,99.57072456274962,True
2022-08-01,wholesale,showroom,37049477.66654,99.97126322896356,True
2022-09-01,wholesale,showroom,,,False
2022-10-01,wholesale,showroom,,,False
2022-11-01,wholesale,showroom,,,False
2022-12-01,wholesale,showroom,,,False
2023-01-01,wholesale,showroom,,,False
2023-02-01,wholesale,showroom,,,False
2023-03-01,wholesale,showroom,,,False
2023-04-01,wholesale,showroom,,,False
2023-05-01,wholesale,showroom,,,False
2023-06-01,wholesale,showroom,,,False
2023-07-01,wholesale,showroom,,,False
2023-08-01,wholesale,showroom,,,False
2023-09-01,wholesale,showroom,,,False
2023-10-01,wholesale,showroom,,,False
2023-11-01,wholesale,showroom,,,False
2023-12-01,wholesale,showroom,,,False
2024-01-01,wholesale,showroom,,,False
2024-02-01,wholesale,showroom,,,False
2024-03-01,wholesale,showroom,,,False
2024-04-01,wholesale,showroom,,,False
2024-05-01,wholesale,showroom,,,False
2024-06-01,wholesale,showroom,,,False
2024-07-01,wholesale,showroom,,,False
2024-08-01,wholesale,showroom,,,False
2024-09-01,wholesale,showroom,,,False
2024-10-01,wholesale,showroom,,,False
2024-11-01,wholesale,showroom,,,False
2024-12-01,wholesale,showroom,,,False
2025-01-01,wholesale,showroom,,,False
2025-02-01,wholesale,showroom,,,False
2025-03-01,wholesale,showroom,,,False
2025-04-01,wholesale,showroom,,,False
2025-05-01,wholesale,showroom,,,False
2025-06-01,wholesale,showroom,,,False
2025-07-01,wholesale,showroom,,,False
2025-08-01,wholesale,showroom,,,False
2025-09-01,wholesale,showroom,,,False
2025-10-01,wholesale,showroom,,,False
2025-11-01,wholesale,showroom,,,False
2025-12-01,wholesale,showroom,,,False
2026-01-01,wholesale,showroom,,,False
2026-02-01,wholesale,showroom,,,False
