month,retail_format,category,sales_thousand_ars,share_pct,is_observed,comparable_across_formats
2017-01-01,supermarkets,beverages,3514467.397929999,12.615253724103455,True,True
2017-02-01,supermarkets,beverages,3344456.9307400007,12.866165949498336,True,True
2017-03-01,supermarkets,beverages,3290739.3236800013,11.84571112697302,True,True
2017-04-01,supermarkets,beverages,3253288.2368399994,11.16653339516146,True,True
2017-05-01,supermarkets,beverages,2869437.410668201,10.259347602147626,True,True
2017-06-01,supermarkets,beverages,3103589.59878,10.653280475417715,True,True
2017-07-01,supermarkets,beverages,3325398.6558070006,10.664378169111812,True,True
2017-08-01,supermarkets,beverages,3261204.2832790003,10.467715441340113,True,True
2017-09-01,supermarkets,beverages,3488952.968447999,11.431129729071797,True,True
2017-10-01,supermarkets,beverages,3928861.097549999,12.10892915731117,True,True
2017-11-01,supermarkets,beverages,4297207.188262001,12.778284826748218,True,True
2017-12-01,supermarkets,beverages,6640857.415859998,16.290057756177927,True,True
2018-01-01,supermarkets,beverages,4222218.45492,12.9997580427328,True,True
2018-02-01,supermarkets,beverages,4356546.19885,13.727101751130425,True,True
2018-03-01,supermarkets,beverages,4597365.962020001,12.584734332706047,True,True
2018-04-01,supermarkets,beverages,4218613.15712,12.366314735193724,True,True
2018-05-01,supermarkets,beverages,3737570.42326,10.638302592185878,True,True
2018-06-01,supermarkets,beverages,4276518.98195,11.154717474605395,True,True
2018-07-01,supermarkets,beverages,4329776.745530002,11.02328821439824,True,True
2018-08-01,supermarkets,beverages,4440944.928766267,11.245202461182553,True,True
2018-09-01,supermarkets,beverages,4915662.833760006,12.31207323927256,True,True
2018-10-01,supermarkets,beverages,5367369.585849999,12.361442214948887,True,True
2018-11-01,supermarkets,beverages,5999482.304630001,13.376937373589936,True,True
2018-12-01,supermarkets,beverages,9591843.129960004,16.76779688598447,True,True
2019-01-01,supermarkets,beverages,5940722.932499999,13.075608870976058,True,True
2019-02-01,supermarkets,beverages,5900970.590900003,13.23320644196388,True,True
2019-03-01,supermarkets,beverages,5901419.921098999,11.556525388003745,True,True
2019-04-01,supermarkets,beverages,5437459.685239999,10.957890484513742,True,True
2019-05-01,supermarkets,beverages,5258910.247739997,10.356609529277772,True,True
2019-06-01,supermarkets,beverages,5602884.226260004,10.296879457166124,True,True
2019-07-01,supermarkets,beverages,5612874.21778,10.19697885710167,True,True
2019-08-01,supermarkets,beverages,6069725.943820001,10.171798027215813,True,True
2019-09-01,supermarkets,beverages,6372597.213819997,11.009006619102356,True,True
2019-10-01,supermarkets,beverages,7475899.072497,11.271517140589541,True,True
2019-11-01,supermarkets,beverages,8816995.300790003,12.976911735416536,True,True
2019-12-01,supermarkets,beverages,13299621.479150005,15.922990863312734,True,True
2020-01-01,supermarkets,beverages,8727149.313199999,12.441582486434987,True,True
2020-02-01,supermarkets,beverages,8876881.393720001,12.244914464936233,True,True
2020-03-01,supermarkets,beverages,8284935.992699999,9.658575613750397,True,True
2020-04-01,supermarkets,beverages,7039345.747440004,9.384593522560342,True,True
2020-05-01,supermarkets,beverages,7437048.07729,9.462552739082772,True,True
2020-06-01,supermarkets,beverages,7839895.916119998,10.021231431419654,True,True
2020-07-01,supermarkets,beverages,8048539.859389998,9.91923933881816,True,True
2020-08-01,supermarkets,beverages,8262233.87684,10.27488014414408,True,True
2020-09-01,supermarkets,beverages,8164340.136140003,10.595364467189045,True,True
2020-10-01,supermarkets,beverages,9900033.945949998,11.095672421264224,True,True
2020-11-01,supermarkets,beverages,11401050.50442,12.51576631618846,True,True
2020-12-01,supermarkets,beverages,19000862.430732105,16.407475787321008,True,True
2021-01-01,supermarkets,beverages,12982834.104759997,13.246764866416715,True,True
2021-02-01,supermarkets,beverages,12129210.025470003,13.048582668197048,True,True
2021-03-01,supermarkets,beverages,12468763.319620006,11.628501251307878,True,True
2021-04-01,supermarkets,beverages,11739913.65,10.98520934782808,True,True
2021-05-01,supermarkets,beverages,10758291.661590002,9.7267947838209,True,True
2021-06-01,supermarkets,beverages,11744001.500854194,10.099074978752629,True,True
2021-07-01,supermarkets,beverages,13755772.373499995,10.946944793074936,True,True
2021-08-01,supermarkets,beverages,13762712.181420002,11.024252569654676,True,True
2021-09-01,supermarkets,beverages,14164245.335670004,11.515435738673519,True,True
2021-10-01,supermarkets,beverages,17838460.219970006,12.697543793464533,True,True
2021-11-01,supermarkets,beverages,18180428.40525102,12.830047178419782,True,True
2021-12-01,supermarkets,beverages,31992432.64550601,17.388783874289988,True,True
2022-01-01,supermarkets,beverages,20364496.47904901,13.179445670306627,True,True
2022-02-01,supermarkets,beverages,20067560.91070901,13.184771100599493,True,True
2022-03-01,supermarkets,beverages,19759206.70563001,11.693048948364455,True,True
2022-04-01,supermarkets,beverages,20648166.679203,11.652971372450942,True,True
2022-05-01,supermarkets,beverages,18584526.54364201,10.345337482130548,True,True
2022-06-01,supermarkets,beverages,20626468.80759402,10.51756305497939,True,True
2022-07-01,supermarkets,beverages,24920742.696633,10.919836580658426,True,True
2022-08-01,supermarkets,beverages,25138325.30575099,11.147415231367521,True,True
2022-09-01,supermarkets,beverages,27206602.00327099,11.71924703869276,True,True
2022-10-01,supermarkets,beverages,32829848.37791099,12.35757937543553,True,True
2022-11-01,supermarkets,beverages,38574280.949363,13.544984504517307,True,True
2022-12-01,supermarkets,beverages,67768247.15349402,18.841909816455033,True,True
2023-01-01,supermarkets,beverages,46410904.65153099,14.660162053032277,True,True
2023-02-01,supermarkets,beverages,44685911.493859984,14.03377073906186,True,True
2023-03-01,supermarkets,beverages,49436083.277124,13.613192725171352,True,True
2023-04-01,supermarkets,beverages,46405107.16539001,12.027842202560661,True,True
2023-05-01,supermarkets,beverages,44584158.08595999,11.464253497058191,True,True
2023-06-01,supermarkets,beverages,50066785.689160034,11.758128412018912,True,True
2023-07-01,supermarkets,beverages,58799980.43911,12.182247677807412,True,True
2023-08-01,supermarkets,beverages,66230657.37486003,12.324063978081055,True,True
2023-09-01,supermarkets,beverages,75335751.22022998,12.986391434704444,True,True
2023-10-01,supermarkets,beverages,92108347.58665,13.002594923476932,True,True
2023-11-01,supermarkets,beverages,108055752.37642996,14.137782487709849,True,True
2023-12-01,supermarkets,beverages,200796556.40261984,17.505357242457965,True,True
2024-01-01,supermarkets,beverages,154393146.31628993,14.013598580616584,True,True
2024-02-01,supermarkets,beverages,161517576.26391008,13.538637947258797,True,True
2024-03-01,supermarkets,beverages,176653555.76504,12.414748996950491,True,True
2024-04-01,supermarkets,beverages,147818484.58174,11.07156570866009,True,True
2024-05-01,supermarkets,beverages,140119739.66498998,9.917315424866853,True,True
2024-06-01,supermarkets,beverages,163783713.37718,10.684431353168577,True,True
2024-07-01,supermarkets,beverages,172044679.76761007,10.831473671954805,True,True
2024-08-01,supermarkets,beverages,178870248.42424005,10.720626097843402,True,True
2024-09-01,supermarkets,beverages,185449563.67102,11.699360923037068,True,True
2024-10-01,supermarkets,beverages,208621485.50249007,12.283630198697901,True,True
2024-11-01,supermarkets,beverages,240859640.98221,13.203418819074047,True,True
2024-12-01,supermarkets,beverages,369587067.7460699,16.586704824557476,True,True
2025-01-01,supermarkets,beverages,250432390.50126997,13.391847294547004,True,True
2025-02-01,supermarkets,beverages,232163155.70399988,12.952886808841079,True,True
2025-03-01,supermarkets,beverages,234290781.12369016,11.454498735829285,True,True
2025-04-01,supermarkets,beverages,213747876.77847013,10.82060421946629,True,True
2025-05-01,supermarkets,beverages,203147412.19835004,10.221642713631645,True,True
2025-06-01,supermarkets,beverages,204382858.99744,10.170819899625537,True,True
2025-07-01,supermarkets,beverages,211989100.1714801,10.295564565618859,True,True
2025-08-01,supermarkets,beverages,220678909.34627,10.47400197951876,True,True
2025-09-01,supermarkets,beverages,211055522.59703004,10.75517236816874,True,True
2025-10-01,supermarkets,beverages,249449997.69831,11.490272139183254,True,True
2025-11-01,supermarkets,beverages,263146748.69984013,11.899972588750016,True,True
2025-12-01,supermarkets,beverages,437905224.4270001,15.66122819854005,True,True
2026-01-01,supermarkets,beverages,287647809.74583006,12.296670309982655,True,True
2026-02-01,supermarkets,beverages,262980811.4133901,11.878949531463396,True,True
2026-03-01,supermarkets,beverages,258902658.62606996,10.508989123684632,True,True
2026-04-01,supermarkets,beverages,244954672.7422,10.208179711983316,True,True
2026-05-01,supermarkets,beverages,228407314.76933992,9.126109009268847,True,True
2017-01-01,supermarkets,grocery,6705475.317769996,24.069442933004733,True,True
2017-02-01,supermarkets,grocery,6576624.802559997,25.3003545417466,True,True
2017-03-01,supermarkets,grocery,7437264.173599998,26.772002978628613,True,True
2017-04-01,supermarkets,grocery,8211244.0929700015,28.184140077619958,True,True
2017-05-01,supermarkets,grocery,7651058.083627703,27.355489306832144,True,True
2017-06-01,supermarkets,grocery,7911936.244779997,27.158254413662668,True,True
2017-07-01,supermarkets,grocery,8482567.662070002,27.203147278424638,True,True
2017-08-01,supermarkets,grocery,8275620.1797,26.562836798010082,True,True
2017-09-01,supermarkets,grocery,8319868.332199999,27.25903590396647,True,True
2017-10-01,supermarkets,grocery,8323912.543310004,25.65467823778465,True,True
2017-11-01,supermarkets,grocery,8282231.901500002,24.628255888530106,True,True
2017-12-01,supermarkets,grocery,9667850.147479994,23.715286659279563,True,True
2018-01-01,supermarkets,grocery,7836896.413669995,24.128964020077134,True,True
2018-02-01,supermarkets,grocery,7699395.380650002,24.26013153269562,True,True
2018-03-01,supermarkets,grocery,9795952.073230002,26.8152362452681,True,True
2018-04-01,supermarkets,grocery,8945426.330820002,26.222351594553338,True,True
2018-05-01,supermarkets,grocery,9171763.802680004,26.105728477983465,True,True
2018-06-01,supermarkets,grocery,10197523.387210004,26.598851263169387,True,True
2018-07-01,supermarkets,grocery,10941910.277759986,27.857286344464903,True,True
2018-08-01,supermarkets,grocery,10804194.908603406,27.357997256470252,True,True
2018-09-01,supermarkets,grocery,11194772.65607,28.039120155259383,True,True
2018-10-01,supermarkets,grocery,11730986.055640005,27.017313403097877,True,True
2018-11-01,supermarkets,grocery,11863636.204099998,26.45213544555778,True,True
2018-12-01,supermarkets,grocery,14277710.69419,24.959306535075132,True,True
2019-01-01,supermarkets,grocery,11509132.27858,25.331750668888407,True,True
2019-02-01,supermarkets,grocery,11400304.634749994,25.565723876945306,True,True
2019-03-01,supermarkets,grocery,13664374.994760009,26.758424014798816,True,True
2019-04-01,supermarkets,grocery,14448162.663839998,29.11679227757089,True,True
2019-05-01,supermarkets,grocery,14391198.419049997,28.341237188543328,True,True
2019-06-01,supermarkets,grocery,15319207.314880004,28.15336257732215,True,True
2019-07-01,supermarkets,grocery,15602920.266189998,28.346020575232263,True,True
2019-08-01,supermarkets,grocery,17125415.366779994,28.69919793008532,True,True
2019-09-01,supermarkets,grocery,16428217.441940008,28.38063484793139,True,True
2019-10-01,supermarkets,grocery,17942183.893732585,27.051680518510313,True,True
2019-11-01,supermarkets,grocery,17296630.38648,25.45729448504563,True,True
2019-12-01,supermarkets,grocery,20776781.41631,24.875031306687504,True,True
2020-01-01,supermarkets,grocery,17489114.378610004,24.932798941237273,True,True
2020-02-01,supermarkets,grocery,18718680.52182001,25.820852134884763,True,True
2020-03-01,supermarkets,grocery,26179704.492430013,30.52029075524233,True,True
2020-04-01,supermarkets,grocery,23511297.23490001,31.34438563667298,True,True
2020-05-01,supermarkets,grocery,22865786.66969,29.093359358973043,True,True
2020-06-01,supermarkets,grocery,22614018.901164997,28.906036435650574,True,True
2020-07-01,supermarkets,grocery,23393038.40763,28.830216521414375,True,True
2020-08-01,supermarkets,grocery,22891446.999150008,28.46770955027128,True,True
2020-09-01,supermarkets,grocery,22018485.44868001,28.574737756401415,True,True
2020-10-01,supermarkets,grocery,23772929.584499992,26.644013606771644,True,True
2020-11-01,supermarkets,grocery,23577259.621930003,25.882480889790045,True,True
2020-12-01,supermarkets,grocery,29052388.41279858,25.087090714148797,True,True
2021-01-01,supermarkets,grocery,24393220.467840005,24.889115370708463,True,True
2021-02-01,supermarkets,grocery,23633068.01465001,25.424412723064755,True,True
2021-03-01,supermarkets,grocery,29069610.32884,27.110627687674338,True,True
2021-04-01,supermarkets,grocery,29827096.111789007,27.90965119456319,True,True
2021-05-01,supermarkets,grocery,31328427.63126999,28.324681655276034,True,True
2021-06-01,supermarkets,grocery,32622021.607925504,28.052809951783942,True,True
2021-07-01,supermarkets,grocery,34683058.37416999,27.601032858646434,True,True
2021-08-01,supermarkets,grocery,34500426.75201,27.635644287359245,True,True
2021-09-01,supermarkets,grocery,34298836.96477799,27.88472266746839,True,True
2021-10-01,supermarkets,grocery,37081602.26248997,26.394950172475795,True,True
2021-11-01,supermarkets,grocery,36354580.021516986,25.6556647858189,True,True
2021-12-01,supermarkets,grocery,45299912.36478301,24.62177210353957,True,True
2022-01-01,supermarkets,grocery,37585681.43685602,24.324610578421172,True,True
2022-02-01,supermarkets,grocery,38309789.320461005,25.170263857672946,True,True
2022-03-01,supermarkets,grocery,45484393.791690014,26.91662934227895,True,True
2022-04-01,supermarkets,grocery,50129507.36877402,28.291020862000334,True,True
2022-05-01,supermarkets,grocery,50253932.79748004,27.97455686446324,True,True
2022-06-01,supermarkets,grocery,55379842.94637301,28.238521852508747,True,True
2022-07-01,supermarkets,grocery,64457492.51580001,28.24415360488625,True,True
2022-08-01,supermarkets,grocery,62965522.00274701,27.92162208450107,True,True
2022-09-01,supermarkets,grocery,65355242.022342,28.151778250047393,True,True
2022-10-01,supermarkets,grocery,70574859.92223701,26.565289713189433,True,True
2022-11-01,supermarkets,grocery,72339550.35841,25.40133126407878,True,True
2022-12-01,supermarkets,grocery,90609095.34734105,25.192453321365747,True,True
2023-01-01,supermarkets,grocery,78931330.42481697,24.93263390958448,True,True
2023-02-01,supermarkets,grocery,80696649.18686096,25.34307203858908,True,True
2023-03-01,supermarkets,grocery,96259892.98528498,26.507044815167006,True,True
2023-04-01,supermarkets,grocery,109124598.98891996,28.284245791707974,True,True
2023-05-01,supermarkets,grocery,109938336.55505995,28.269255570153,True,True
2023-06-01,supermarkets,grocery,121672971.94499998,28.574760866085192,True,True
2023-07-01,supermarkets,grocery,135875741.45746005,28.15089262750029,True,True
2023-08-01,supermarkets,grocery,152750476.12404,28.423493213726992,True,True
2023-09-01,supermarkets,grocery,164410578.04545984,28.34112739199746,True,True
2023-10-01,supermarkets,grocery,189595300.85910025,26.764467728036024,True,True
2023-11-01,supermarkets,grocery,204118547.3199401,26.70643219125921,True,True
2023-12-01,supermarkets,grocery,307284878.8661498,26.78896329761555,True,True
2024-01-01,supermarkets,grocery,298746574.83328,27.115935369768433,True,True
2024-02-01,supermarkets,grocery,330410050.6804199,27.695450574298654,True,True
2024-03-01,supermarkets,grocery,421610780.52250993,29.629700868048975,True,True
2024-04-01,supermarkets,grocery,391761887.5877299,29.342862584805985,True,True
2024-05-01,supermarkets,grocery,423580697.5954301,29.97995425899738,True,True
2024-06-01,supermarkets,grocery,440645344.66959006,28.74550124146541,True,True
2024-07-01,supermarkets,grocery,455979582.27333,28.707257016106517,True,True
2024-08-01,supermarkets,grocery,475989831.8768999,28.528551052406613,True,True
2024-09-01,supermarkets,grocery,443598299.0713697,27.98505697693534,True,True
2024-10-01,supermarkets,grocery,455125695.75272006,26.79779470981083,True,True
2024-11-01,supermarkets,grocery,478299428.78181016,26.2193684810672,True,True
2024-12-01,supermarkets,grocery,573133302.33483,25.721660037853884,True,True
2025-01-01,supermarkets,grocery,466837485.7499501,24.964088343444104,True,True
2025-02-01,supermarkets,grocery,457406802.5149601,25.519719184572264,True,True
2025-03-01,supermarkets,grocery,542999263.4343201,26.54728601242323,True,True
2025-04-01,supermarkets,grocery,563108051.8657799,28.50633865406441,True,True
2025-05-01,supermarkets,grocery,552369077.6630799,27.793213296842133,True,True
2025-06-01,supermarkets,grocery,560785044.1053301,27.906663572361108,True,True
2025-07-01,supermarkets,grocery,581829479.4957898,28.257410251205055,True,True
2025-08-01,supermarkets,grocery,585714820.3614299,27.799567281134856,True,True
2025-09-01,supermarkets,grocery,550811160.9641899,28.068770272322467,True,True
2025-10-01,supermarkets,grocery,583196447.8366598,26.863443407815325,True,True
2025-11-01,supermarkets,grocery,578603350.0762104,26.16549145936689,True,True
2025-12-01,supermarkets,grocery,697602111.0856394,24.949019203393313,True,True
2026-01-01,supermarkets,grocery,578125699.3548003,24.714323842673338,True,True
2026-02-01,supermarkets,grocery,559690064.8486897,25.28142641992221,True,True
2026-03-01,supermarkets,grocery,666343535.0213798,27.04721921102795,True,True
2026-04-01,supermarkets,grocery,663080894.3649602,27.633067201718355,True,True
2026-05-01,supermarkets,grocery,677927168.0653203,27.086861217018782,True,True
2017-01-01,supermarkets,bakery,945906.3068000004,3.3953503357407815,True,True
2017-02-01,supermarkets,bakery,925618.6147200002,3.560865919208368,True,True
2017-03-01,supermarkets,bakery,1016147.66424,3.657838105351524,True,True
2017-04-01,supermarkets,bakery,1132396.2324400002,3.8868183282704236,True,True
2017-05-01,supermarkets,bakery,1033081.8497094,3.693666834562617,True,True
2017-06-01,supermarkets,bakery,1083494.19323,3.719166844257698,True,True
2017-07-01,supermarkets,bakery,1153102.2144580004,3.697938008468987,True,True
2017-08-01,supermarkets,bakery,1147970.0728,3.684719819257288,True,True
2017-09-01,supermarkets,bakery,1144159.4605890005,3.748699206614889,True,True
2017-10-01,supermarkets,bakery,1171282.6349200003,3.6099465207053054,True,True
2017-11-01,supermarkets,bakery,1138077.3718600003,3.384215881474846,True,True
2017-12-01,supermarkets,bakery,1346130.8131799998,3.3020658810867096,True,True
2018-01-01,supermarkets,bakery,1122224.4299800007,3.4552087285735102,True,True
2018-02-01,supermarkets,bakery,1101686.47128,3.4713191594516775,True,True
2018-03-01,supermarkets,bakery,1412393.8548500005,3.8662576752153957,True,True
2018-04-01,supermarkets,bakery,1255968.4269100006,3.68170777603096,True,True
2018-05-01,supermarkets,bakery,1297093.1459100002,3.6919356196117317,True,True
2018-06-01,supermarkets,bakery,1422314.27823,3.709913132787875,True,True
2018-07-01,supermarkets,bakery,1535870.4263800003,3.910211395411113,True,True
2018-08-01,supermarkets,bakery,1505870.5487064328,3.8131117300840427,True,True
2018-09-01,supermarkets,bakery,1509785.43563,3.7815020044499508,True,True
2018-10-01,supermarkets,bakery,1633042.69586,3.7610160054258457,True,True
2018-11-01,supermarkets,bakery,1623972.4898400006,3.620942139667225,True,True
2018-12-01,supermarkets,bakery,1987411.8307699992,3.4742559334675907,True,True
2019-01-01,supermarkets,bakery,1602588.7262000006,3.527318746038314,True,True
2019-02-01,supermarkets,bakery,1585634.2492300002,3.555860012904879,True,True
2019-03-01,supermarkets,bakery,1863315.83183,3.648860275037439,True,True
2019-04-01,supermarkets,bakery,1961842.2602,3.953620602193697,True,True
2019-05-01,supermarkets,bakery,1910340.61452,3.7621200744025995,True,True
2019-06-01,supermarkets,bakery,2072217.13306,3.8082832281608936,True,True
2019-07-01,supermarkets,bakery,2119480.4736700007,3.8504867095705038,True,True
2019-08-01,supermarkets,bakery,2205098.44878,3.695358943504586,True,True
2019-09-01,supermarkets,bakery,2192061.5761300004,3.786905023396128,True,True
2019-10-01,supermarkets,bakery,2403879.6151702004,3.624362772095941,True,True
2019-11-01,supermarkets,bakery,2337204.021009999,3.439912266437278,True,True
2019-12-01,supermarkets,bakery,2985037.69981,3.573840661197256,True,True
2020-01-01,supermarkets,bakery,2513045.890880001,3.582643841820047,True,True
2020-02-01,supermarkets,bakery,2642994.222749998,3.6457891858045883,True,True
2020-03-01,supermarkets,bakery,2954223.1747500007,3.4440323906374264,True,True
2020-04-01,supermarkets,bakery,2723790.4688799987,3.6312559871574472,True,True
2020-05-01,supermarkets,bakery,2588780.474071,3.2938434055048966,True,True
2020-06-01,supermarkets,bakery,2512756.0308870007,3.2118933702217127,True,True
2020-07-01,supermarkets,bakery,2630487.7910100017,3.241884668860278,True,True
2020-08-01,supermarkets,bakery,2684429.9927800004,3.338346123132166,True,True
2020-09-01,supermarkets,bakery,2574722.638590001,3.341375335041028,True,True
2020-10-01,supermarkets,bakery,2819496.84264,3.1600107160764086,True,True
2020-11-01,supermarkets,bakery,2712393.486839999,2.9775925495356823,True,True
2020-12-01,supermarkets,bakery,3568526.301510001,3.0814658598729494,True,True
2021-01-01,supermarkets,bakery,2973192.4986529998,3.0336351534993575,True,True
2021-02-01,supermarkets,bakery,2964209.932129999,3.1888917962561427,True,True
2021-03-01,supermarkets,bakery,3638242.45253,3.393063596390078,True,True
2021-04-01,supermarkets,bakery,3616384.0334219984,3.3839035680883014,True,True
2021-05-01,supermarkets,bakery,3801495.08008,3.4370106034267995,True,True
2021-06-01,supermarkets,bakery,3921981.95258,3.372648564591818,True,True
2021-07-01,supermarkets,bakery,4322896.980460002,3.440193200813,True,True
2021-08-01,supermarkets,bakery,4370305.272810001,3.5007161741705484,True,True
2021-09-01,supermarkets,bakery,4333686.607449999,3.5232579256422434,True,True
2021-10-01,supermarkets,bakery,4773476.075109999,3.3977944712352715,True,True
2021-11-01,supermarkets,bakery,4509964.850233999,3.182711678279519,True,True
2021-12-01,supermarkets,bakery,5859939.040923003,3.185041119823622,True,True
2022-01-01,supermarkets,bakery,4860317.679926999,3.145488663023402,True,True
2022-02-01,supermarkets,bakery,5045920.420570998,3.315266166779946,True,True
2022-03-01,supermarkets,bakery,5922819.508782998,3.5049898237460297,True,True
2022-04-01,supermarkets,bakery,6720234.981807,3.792622709599469,True,True
2022-05-01,supermarkets,bakery,6667406.176570003,3.711505206499656,True,True
2022-06-01,supermarkets,bakery,7211046.254094999,3.6769567480156473,True,True
2022-07-01,supermarkets,bakery,8106815.291278004,3.552265646653425,True,True
2022-08-01,supermarkets,bakery,8437659.493218997,3.741621321539832,True,True
2022-09-01,supermarkets,bakery,8586483.071666004,3.698628601186916,True,True
2022-10-01,supermarkets,bakery,9541915.411453996,3.5917003250636825,True,True
2022-11-01,supermarkets,bakery,9614582.019614996,3.3760671947210055,True,True
2022-12-01,supermarkets,bakery,12311994.328595,3.4231590242353236,True,True
2023-01-01,supermarkets,bakery,10663203.643138006,3.368266457778055,True,True
2023-02-01,supermarkets,bakery,10917411.685842996,3.4286522875140952,True,True
2023-03-01,supermarkets,bakery,12835204.748683998,3.534424742579137,True,True
2023-04-01,supermarkets,bakery,14451827.443270003,3.7458010689808177,True,True
2023-05-01,supermarkets,bakery,14719474.968640003,3.7849271945146827,True,True
2023-06-01,supermarkets,bakery,16255447.033529997,3.817573486775684,True,True
2023-07-01,supermarkets,bakery,18146190.776810005,3.759548707346304,True,True
2023-08-01,supermarkets,bakery,19904073.844579995,3.7037089651199016,True,True
2023-09-01,supermarkets,bakery,22264601.08734001,3.8379762619278344,True,True
2023-10-01,supermarkets,bakery,25676798.82297,3.6246987680742837,True,True
2023-11-01,supermarkets,bakery,28026283.46283001,3.66689871498983,True,True
2023-12-01,supermarkets,bakery,41971326.577230014,3.6590421610671395,True,True
2024-01-01,supermarkets,bakery,42164620.60513001,3.8271003704647186,True,True
2024-02-01,supermarkets,bakery,48211353.74322,4.041145727757681,True,True
2024-03-01,supermarkets,bakery,58370036.23062004,4.10209319369649,True,True
2024-04-01,supermarkets,bakery,54412527.43804,4.075484027651494,True,True
2024-05-01,supermarkets,bakery,58944623.74314001,4.171949131924311,True,True
2024-06-01,supermarkets,bakery,63611713.25354003,4.1497104290809705,True,True
2024-07-01,supermarkets,bakery,67583806.87926002,4.254896029635894,True,True
2024-08-01,supermarkets,bakery,70314431.69090992,4.214310306388779,True,True
2024-09-01,supermarkets,bakery,64883847.872580014,4.093293827767405,True,True
2024-10-01,supermarkets,bakery,69026599.48280995,4.064285228715566,True,True
2024-11-01,supermarkets,bakery,72539978.90944003,3.9764890405149975,True,True
2024-12-01,supermarkets,bakery,89307275.07830992,4.008022844098112,True,True
2025-01-01,supermarkets,bakery,74120168.9172,3.963568696518664,True,True
2025-02-01,supermarkets,bakery,71553256.26607,3.9921116096477807,True,True
2025-03-01,supermarkets,bakery,82933912.18626995,4.054646912434365,True,True
2025-04-01,supermarkets,bakery,88406678.50857005,4.47543008574665,True,True
2025-05-01,supermarkets,bakery,85631972.57331999,4.308691009331451,True,True
2025-06-01,supermarkets,bakery,85672475.2803199,4.263367880777951,True,True
2025-07-01,supermarkets,bakery,89796868.53293,4.361117892492229,True,True
2025-08-01,supermarkets,bakery,93380285.31033003,4.43207416642489,True,True
2025-09-01,supermarkets,bakery,85672996.45725004,4.36580778771908,True,True
2025-10-01,supermarkets,bakery,93221374.76935,4.29400270664296,True,True
2025-11-01,supermarkets,bakery,92445339.41963,4.180545685959132,True,True
2025-12-01,supermarkets,bakery,110505361.36823004,3.9521101485248122,True,True
2026-01-01,supermarkets,bakery,94284468.87019,4.030571378495805,True,True
2026-02-01,supermarkets,bakery,90095329.73627992,4.069642454922206,True,True
2026-03-01,supermarkets,bakery,105329855.97439998,4.275391827601646,True,True
2026-04-01,supermarkets,bakery,102962859.46228004,4.290848430382127,True,True
2026-05-01,supermarkets,bakery,104661293.51573998,4.18178539789891,True,True
2017-01-01,supermarkets,dairy,2880656.1690700003,10.340175153175725,True,True
2017-02-01,supermarkets,dairy,2855639.8995800014,10.985680964315979,True,True
2017-03-01,supermarkets,dairy,3188259.169089998,11.476812168983493,True,True
2017-04-01,supermarkets,dairy,3257140.159270001,11.179754670781342,True,True
2017-05-01,supermarkets,dairy,3232635.767159099,11.557922080167394,True,True
2017-06-01,supermarkets,dairy,3322049.5637600007,11.403159029108167,True,True
2017-07-01,supermarkets,dairy,3534096.704471001,11.333661808299574,True,True
2017-08-01,supermarkets,dairy,3604272.1064110007,11.568884223694049,True,True
2017-09-01,supermarkets,dairy,3640337.037869999,11.92712120620755,True,True
2017-10-01,supermarkets,dairy,3698962.62996,11.400371591059294,True,True
2017-11-01,supermarkets,dairy,3641546.556899999,10.828595661163027,True,True
2017-12-01,supermarkets,dairy,3684165.031499999,9.037275970282824,True,True
2018-01-01,supermarkets,dairy,3431469.9459899995,10.565128144139239,True,True
2018-02-01,supermarkets,dairy,3398477.220279999,10.708308938396426,True,True
2018-03-01,supermarkets,dairy,3996896.45261,10.94102153863148,True,True
2018-04-01,supermarkets,dairy,3762309.3645600006,11.028719629054205,True,True
2018-05-01,supermarkets,dairy,3872325.67532,11.02185848142854,True,True
2018-06-01,supermarkets,dairy,4138338.417360001,10.79429228650531,True,True
2018-07-01,supermarkets,dairy,4337129.47109,11.04200770451812,True,True
2018-08-01,supermarkets,dairy,4432915.801648892,11.224871391676015,True,True
2018-09-01,supermarkets,dairy,4594864.59784,11.508582131511734,True,True
2018-10-01,supermarkets,dairy,4894616.841739998,11.272658289265701,True,True
2018-11-01,supermarkets,dairy,4918020.845370001,10.965622283734966,True,True
2018-12-01,supermarkets,dairy,5209569.96788,9.107009977247275,True,True
2019-01-01,supermarkets,dairy,4824152.727379998,10.618023246293394,True,True
2019-02-01,supermarkets,dairy,4837064.586020001,10.847346763365682,True,True
2019-03-01,supermarkets,dairy,5729158.05844,11.219191557193616,True,True
2019-04-01,supermarkets,dairy,5754857.497710002,11.597529336184053,True,True
2019-05-01,supermarkets,dairy,6223354.017650002,12.25593221541698,True,True
2019-06-01,supermarkets,dairy,6642410.276169999,12.20730166049126,True,True
2019-07-01,supermarkets,dairy,6625542.260160002,12.036705566939753,True,True
2019-08-01,supermarkets,dairy,7351482.511229999,12.31979763122208,True,True
2019-09-01,supermarkets,dairy,7182926.619359996,12.408894528210542,True,True
2019-10-01,supermarkets,dairy,7900014.451017999,11.910961802994589,True,True
2019-11-01,supermarkets,dairy,7523217.58733,11.072721178423137,True,True
2019-12-01,supermarkets,dairy,7985919.655519997,9.561153744814805,True,True
2020-01-01,supermarkets,dairy,7612363.147730004,10.852323092023884,True,True
2020-02-01,supermarkets,dairy,8169113.796010004,11.26860833774797,True,True
